,name,link
185,Laura Mennell,"('Laura Mennell', 'https://www.imdb.com/name/nm0579728/?ref_=tt_cl_t_10')"
186,Collin Stark,"('Collin Stark', 'https://www.imdb.com/name/nm1214628/?ref_=tt_cl_t_1')"
187,Ajay Vidure,"('Ajay Vidure', 'https://www.imdb.com/name/nm1127833/?ref_=tt_cl_t_2')"
188,Shazia Pascal,"('Shazia Pascal', 'https://www.imdb.com/name/nm1306537/?ref_=tt_cl_t_3')"
189,Stephan Weyte,"('Stephan Weyte', 'https://www.imdb.com/name/nm0923437/?ref_=tt_cl_t_4')"
190,Jay Harik,"('Jay Harik', 'https://www.imdb.com/name/nm0363031/?ref_=tt_cl_t_5')"
191,Pushpa Rawal,"('Pushpa Rawal', 'https://www.imdb.com/name/nm0712548/?ref_=tt_cl_t_6')"
192,Mark Pinckney,"('Mark Pinckney', 'https://www.imdb.com/name/nm0683898/?ref_=tt_cl_t_7')"
193,Raj Angolkar,"('Raj Angolkar', 'https://www.imdb.com/name/nm2910363/?ref_=tt_cl_t_8')"
194,Tejal Angolkar,"('Tejal Angolkar', 'https://www.imdb.com/name/nm2926601/?ref_=tt_cl_t_9')"
195,Javin Reid,"('Javin Reid', 'https://www.imdb.com/name/nm1555040/?ref_=tt_cl_t_10')"
196,Murat Yildirim,"('Murat Yildirim', 'https://www.imdb.com/name/nm1732318/?ref_=tt_cl_t_1')"
197,Beren Saat,"('Beren Saat', 'https://www.imdb.com/name/nm1754321/?ref_=tt_cl_t_2')"
198,Okan Yalabik,"('Okan Yalabik', 'https://www.imdb.com/name/nm1204652/?ref_=tt_cl_t_3')"
199,Belçim Bilgin,"('Belçim Bilgin', 'https://www.imdb.com/name/nm1920131/?ref_=tt_cl_t_4')"
200,Hüseyin Avni Danyal,"('Hüseyin Avni Danyal', 'https://www.imdb.com/name/nm1727134/?ref_=tt_cl_t_5')"
201,Avni Yalçin,"('Avni Yalçin', 'https://www.imdb.com/name/nm0945182/?ref_=tt_cl_t_6')"
202,Ilker Aksum,"('Ilker Aksum', 'https://www.imdb.com/name/nm1698608/?ref_=tt_cl_t_7')"
203,Umut Kurt,"('Umut Kurt', 'https://www.imdb.com/name/nm2443020/?ref_=tt_cl_t_8')"
204,Zeliha Berksoy,"('Zeliha Berksoy', 'https://www.imdb.com/name/nm3303813/?ref_=tt_cl_t_9')"
205,Tuncel Kurtiz,"('Tuncel Kurtiz', 'https://www.imdb.com/name/nm0193579/?ref_=tt_cl_t_10')"
206,Stephen Hawking,"('Stephen Hawking', 'https://www.imdb.com/name/nm0370071/?ref_=tt_cl_t_1')"
207,Lina Patel,"('Lina Patel', 'https://www.imdb.com/name/nm1133966/?ref_=tt_cl_t_2')"
208,Josie Gammell,"('Josie Gammell', 'https://www.imdb.com/name/nm0303980/?ref_=tt_cl_t_3')"
209,George Clooney,"('George Clooney', 'https://www.imdb.com/name/nm0000123/?ref_=tt_cl_t_1')"
210,Meryl Streep,"('Meryl Streep', 'https://www.imdb.com/name/nm0000658/?ref_=tt_cl_t_2')"
