,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
93,"7,8",['Paul Greengrass'],"['Billy Ray', 'Richard Phillips', 'Stephan Talty']","La verdadera desventura del capitán Richard Phillips y el secuestro en 2009 por piratas somalíes del MV Maersk Alabama con bandera estadounidense, el primer buque de carga estadounidense en ser secuestrado en doscientos años.",2h 14min,Capitán Phillips
94,"6,6",['Neill Blomkamp'],['Neill Blomkamp'],"En el año 2154, los muy ricos viven en una estación espacial artificial, mientras que el resto de la población reside en una Tierra en ruinas. Un hombre asume una misión que podría traer igualdad a los mundos polarizados.",1h 49min,Elysium
95,"5,8",['Harald Zwart'],"['Jessica Postigo', 'Cassandra Clare']","Tras la desaparición de su madre, Clary Fray descubre que es descendiente de un linaje de guerreros que nos protegen del mundo de los demonios. Une fuerzas con otros como ella y se adentra en un peligroso Nueva York alternativo llamado el Mundo de las Sombras.",2h 10min,Cazadores de sombras: Ciudad de hueso
96,"5,6",['Joe Lynch'],"['Kevin Dreyfuss', 'Matt Wall']",Los jugadores de rol de acción en vivo conjuran un demonio del infierno por error y deben lidiar con las consecuencias.,1h 26min,Los juegos del desmadre
97,"6,3",['Jee-woon Kim'],['Andrew Knauer'],"El líder de un cártel de la droga se escapa de un juzgado y se dirige a toda velocidad a la frontera mexicana, donde lo único que se interpone en su camino es un sheriff y su inexperto equipo.",1h 47min,El último desafío
98,"5,7",['David A. Armstrong'],['Jay Anthony White'],Un pequeño robo se convierte en una tensa situación de rehenes después de que tres pistoleros asalten una cafetería que es una fachada para la mafia.,1h 28min,El asedio
99,"2,8",['Travis Zariwny'],['Travis Zariwny'],"A team of space scavengers discovers superior alien technology that threatens the balance of the known universe. Hotly pursued by a rival crew of intergalactic mercenaries, the Revelator crew must fight through the deepest reaches of space to locate and protect the life-altering device.",1h 34min,Scavengers
100,--,['Ali Tajdary'],['Ali Tajdary'],"martial arts athlete spends all his money preparing for a competition but the competition does not take place, the athlete faces many challenges, the director, writer and main actor of this film is Ali Tajdary",1h 50min,Bi Ghanoon
101,"4,9","['Christy Oldham', 'Shane Woodson']","['Christy Oldham', 'Shane Woodson']","Based on actual events, Barracuda is an original, vengeance themed story and fresh take on sexual perversions, the lives it affects and the pursuit of it. When we first meet Summer, a sensitive yet cynical portrait artist who supplements her income as a phone sex operator from her rickety old houseboat in Venice, she is at the end of her emotional rope. The callers, w... Leer todo",1h 34min,Barracuda
102,"5,7",['Jon M. Chu'],"['Rhett Reese', 'Paul Wernick']","Los G.I. Joes no solo luchan contra su enemigo mortal Cobra, sino que se ven obligados a enfrentarse a amenazas procedentes del Gobierno que ponen en peligro su propia existencia.",1h 50min,G.I. Joe: La venganza
103,"4,2",['Nick Lentz'],['Nick Lentz'],"Hired to enact revenge on a man who savagely beat a beautiful Russian débutant, Jack Verlaine is pressed between his newly acquired job and a persistent man named, Brill, who offers him a chance to advance higher in his seedy career. But when an estranged lover reappears in Verlaine's regimented existence, he soon realizes the new elements in his life may be just a pl... Leer todo",2h,Crosshairs
104,"3,8",['Paul Borghese'],"['Paul Borghese', 'William DeMeo']","After being released from prison, Bobby goes back to the mob connected streets. When forced to make a life altering decision the truth is revealed that he was too blind to see.",1h 56min,Goat
105,"5,7",['Nicolas Winding Refn'],['Nicolas Winding Refn'],"Julian, un traficante de drogas que prospera en el inframundo criminal de Bangkok, ve su vida aún más complicada cuando su madre lo obliga a encontrar y matar al responsable de la reciente muerte de su hermano.",1h 30min,Sólo Dios perdona
106,"5,2",['John Moore'],"['Skip Woods', 'Roderick Thorp']","John McClane viaja a Rusia para ayudar a su aparentemente díscolo hijo, Jack, solo para descubrir que Jack es un agente de la CIA que trabaja de forma encubierta, lo que hace que padre e hijo formen equipo contra las fuerzas del crimen.",1h 38min,La jungla: Un buen día para morir
107,"7,2",['Pepe Danquart'],DESCONOCIDO,"8-year-old Srulik flees from the Warsaw ghetto in 1942 and attempts to survive, at first alone in the forest, and then on a farm as a Christian orphan named Jurek. Throughout his ordeal, he is in danger of losing his Jewish identity. Based on the bestseller by Uri Orlev.",1h 52min,Lauf Junge lauf
108,"4,9",['Mark Nistico'],['Mark Nistico'],"When a greedy developer forces his father's business into debt, Charlie ""Red"" Redkin must take revenge. Red and his friends will do whatever it takes to save his family. Their American dream was stolen, but ""the boys"" will steal it back.",1h 33min,Blue Collar Boys
109,"2,7",['Glenn Ciano'],DESCONOCIDO,A blood virus infects a small group of hunters turning a father & son trip into a fight for survival.,1h 35min,Infected
110,"5,0","['Abe Levy', 'Silver Tree']","['Abe Levy', 'Silver Tree']","After a hunting accident leaves the town mayor dead, teenage brothers Nate and Skylar go on the run from the mayor's family, who have declared open season on them.",1h 30min,Deep Dark Canyon
111,"6,5",['Jeff Wadlow'],"['Jeff Wadlow', 'Mark Millar', 'John Romita Jr.']","Tras las heroicidades de Kick-Ass, otros ciudadanos se ven inspirados a convertirse en cruzados enmascarados. Pero Red Midst lidera su propio grupo de supervillanos para vengarse, matar a Kick-Ass, y destruir todo lo que representa.",1h 43min,Kick Ass 2: Con un par
112,"3,4",['Tibor Takács'],DESCONOCIDO,"After a Soviet space station crashes into a New York City subway tunnel, a species of venomous spiders is discovered, and soon they mutate to gigantic proportions and wreak havoc on the city.",1h 29min,Spiders
113,"5,6",['Kasper Barfoed'],['F. Scott Frazier'],"Un operativo de Black Ops es enviado a una remota estación de la CIA para proteger a un operador de código. Pronto se encuentran en una situación a vida o muerte, intentando desmantelar una trama letal antes de que sea demasiado tarde.",1h 29min,Código de defensa
