,Nombre,Nacimiento,Conocido,Que hace,Premios,Oscar
1395,Karin Lithman,Desconocido,"['The Evil Next Door', 'Becker - Kungen av Tingsryd', 'The Bridge', 'Wallander']",['Actress'],Desconocido,--
1396,Beate Rostin,Desconocido,"['Kontrolløren', 'Allt om min buske', 'Beatles']",['Actress'],Desconocido,--
1397,Amanda Davin,1992,"['Patrik, Age 1.5', 'A Day and a Half', 'The Swimsuit Issue', 'Modus']","['Second Unit Director or Assistant Director', 'Actress', 'Casting Department']",Desconocido,--
1398,Albin Flinkas,1979,"['Stormen', 'Äkta människor', 'Four More Years', 'Modus']",['Actor'],Desconocido,--
1399,Per Burell,1956,"['The Invisible', 'Morden', 'S:t Mikael: Traumaenheten', 'Graven']",['Actor'],Desconocido,--
1400,Ross Bagdasarian Jr.,1949,"['Alvin & the Chipmunks', 'The Chipmunk Adventure', 'Alvin and the Chipmunks', 'A Chipmunk Christmas']","['Actor', 'Producer', 'Music Department']",3 nominations,--
1401,Janice Karman,1954,"['Alvin & the Chipmunks', 'The Chipmunk Adventure', 'Alvin and the Chipmunks', 'Alvinnn!!! And the Chipmunks']","['Writer', 'Producer', 'Actress']",3 nominations,--
1402,Cameron Richardson,1979,"['Alvin and the Chipmunks', 'Supercross', 'Open Water 2: Adrift', 'Get a Job']","['Actress', 'Producer', 'Writer']",1 nomination,--
1403,Matthew Gray Gubler,1980,"['Alvin and the Chipmunks', 'Criminal Minds', '500 Days of Summer', 'RV']","['Actor', 'Director', 'Producer']",4 wins & 2 nominations,--
1404,Jesse McCartney,1987,"['Keith', 'Alvin and the Chipmunks: Chipwrecked', 'Alvin and the Chipmunks', 'Chernobyl Diaries']","['Actor', 'Composer', 'Producer']",9 wins & 17 nominations,--
1405,Allison Karman,Desconocido,"['Alvin and the Chipmunks', 'The Fall of 1980', 'Redbelt', 'Escape from Tomorrow']","['Actress', 'Producer', 'Casting Director']",Desconocido,--
1406,Fausto Mata,1971,"['Sanky Panky', 'El Fantasma de mi Novia', 'Sanky Panky 2', 'Sanky Panky 3']","['Actor', 'Writer']",1 nomination,--
1407,Zdenka Kalina,Desconocido,"['Sanky Panky', 'Sanky Panky 2', 'Condesa por amor', 'Prisoner 614']","['Actress', 'Producer', 'Make-Up Department']",Desconocido,--
1408,Tony Pascual,1970,"['Sanky Panky', 'Sanky Panky 3', 'Sanky Panky 2', 'Diamante Negro']","['Actor', 'Writer', 'Production Manager']",Desconocido,--
1409,Aquiles Correa,Desconocido,"['Sanky Panky', 'Sanky Panky 3', 'Sanky Panky 2', 'Guzbay New York']",['Actor'],Desconocido,--
1410,Nurin Sanlley,Desconocido,"['Pinkylandia TV', 'El crimen del penalista', 'Sanky Panky', 'Negocios son negocios']","['Actress', 'Producer']",Desconocido,--
1411,Massimo Borghetti,1950,"['Sanky Panky 4: De Safari', 'Sanky Panky', 'Quebranto', 'Sanky Panky 2']","['Producer', 'Composer', 'Editor']",Desconocido,--
1412,Alina Vargas,Desconocido,"['Sanky Panky', 'Sanky Panky 2', 'The Scammer', 'El peor comediante del mundo']","['Actress', 'Composer', 'Soundtrack']",Desconocido,--
1413,Patricia Banks,Desconocido,"['Sanky Panky', 'Perdone la Hora', 'Titirimundaty']",['Actress'],Desconocido,--
1414,Olga Bucarelli,Desconocido,"['The Lost City', 'Lotoman 003', 'Lotoman', 'Lotoman 2.0']",['Actress'],Desconocido,--
1415,Miguel Lopez,Desconocido,"['Sanky Panky', 'Negocios son negocios']",['Actor'],Desconocido,--
1416,Mehmet Ali Erbil,1957,"['Çarkifelek', 'Hirsiz Var!', 'Keloglan vs. the Black Prince', 'Turks in Space']","['Actor', 'Music Department']",9 wins & 3 nominations,--
1417,Sarp Levendoglu,1981,"['Küçük Aga', 'Savasci', 'Emret Komutanim Yeniden', 'Lise Defteri']","['Actor', 'Director']",1 win,--
1418,Seda Akman,1978,"['The Accidental Spy', 'Yes Sir', 'Kursun', 'Behzat Ç: An Ankara Detective Story']","['Actress', 'Soundtrack']",Desconocido,--
1419,Hamdi Alkan,1967,"['Arka Siradakiler', 'Bayrampasa: Ben Fazla Kalmayacagim', 'Ögretmen Kemal', 'Meleklerin Aski']","['Director', 'Writer', 'Actor']",1 nomination,--
1420,Ahmet Mümtaz Taylan,1965,"['Leyla and Mecnun', 'Once Upon a Time in Anatolia', 'More', 'Mortal World']","['Actor', 'Soundtrack']",4 wins & 5 nominations,--
1421,Eysan Özhim,1970,"['Benimle Oynar misin?', 'Yes Sir', 'Baska Semtin Çocuklari', 'Kisik Ateste 15 Dakika']","['Actress', 'Writer', 'Producer']",Desconocido,--
1422,Dost Elver,1972,"['Yes Sir', 'Acayip Hikayeler', 'The Fish in the Water', 'Hirsiz Var!']",['Actor'],Desconocido,--
1423,Ufuk Özkan,1975,"['Genis Aile', 'Ölümsüz Ask', 'Kalk Gidelim', 'Yes Sir']",['Actor'],1 win & 5 nominations,--
1424,Joey Ditomo,Desconocido,"['Normal, California']",['Actor'],Desconocido,--
1425,Miles Eastham,Desconocido,"['Normal, California']","['Actor', 'Second Unit Director or Assistant Director', 'Camera and Electrical Department']",Desconocido,--
1426,Scott Edgecumbe,Desconocido,"['Normal, California']","['Camera and Electrical Department', 'Actor', 'Script and Continuity Department']",Desconocido,--
1427,Daniel Flores,Desconocido,"['Normal, California', 'Abierto por quiebra']",['Actor'],Desconocido,--
1428,Gina Juliano,Desconocido,"['Normal, California']",['Actress'],Desconocido,--
1429,Timothy Ryan Juliano,Desconocido,"['The Guardian', 'Full Signal', 'Normal, California']","['Music Department', 'Actor', 'Soundtrack']",Desconocido,--
1430,Brian K.,Desconocido,[],[],Desconocido,--
1431,Nicole Liberty-Whitlock,Desconocido,"['Dominion', 'The Guardian', 'Normal, California', 'Scenes from a Novel (the Guardian, Revenant and Dominion Film Shorts)']","['Actress', 'Producer']",Desconocido,--
1432,Liz Nash,Desconocido,"['Normal, California']",['Actress'],Desconocido,--
1433,Wendell Nelson,Desconocido,"['Normal, California', 'The Serial Killer and Vampire Guardian Angel Diaries', ""Gift of Life Foundation: I'm Telling You""]","['Actor', 'Writer', 'Art Department']",Desconocido,--
1434,José Carabias,1947,"['¡Ja me maaten...!', 'Cristóbal Colón, de oficio... descubridor', 'Ekipo Ja', 'Estudio 1']","['Actor', 'Additional Crew', 'Soundtrack']",Desconocido,--
1435,Juan Salazar,1955,"['If He Hollers', '¡Ja me maaten...!', 'Paint Cans', 'Veneno']","['Actor', 'Soundtrack']",Desconocido,--
1436,Fernando M. Valiente,Desconocido,"['¡Ja me maaten...!', 'Ekipo Ja', 'Cruz y raya.com']",['Actor'],Desconocido,--
1437,Arévalo,Desconocido,"['Blown Away. Enchufados', 'Ekipo Ja', 'El oro de Moscú', 'Parnasiada']","['Actor', 'Producer', 'Writer']",6 wins & 2 nominations,--
1438,José Luis Cortés,Desconocido,"['La camisa de la serpiente', 'Ekipo Ja', 'Sombras paralelas']",['Actor'],Desconocido,--
1439,José Salazar,1958,"['¡Ja me maaten...!', 'If He Hollers', 'Paint Cans', ""Yo, 'El Vaquilla'""]","['Actor', 'Soundtrack']",Desconocido,--
1440,Patricia Rivas,1973,"['La pasión de Gabriel', 'Torrente 2: Misión en Marbella', 'Ekipo Ja', 'Niñ@s']",['Actress'],Desconocido,--
1441,Aldo Sebastianelli,Desconocido,"['Bergoglio, the Pope Francis', 'Un Franco 14 Pesetas', 'Ekipo Ja', 'Al salir de clase']",['Actor'],Desconocido,--
1442,Blanca Jara,1985,"['Familias como la mía', 'I Will Wait for You', 'Bergoglio, the Pope Francis', 'Y decirte alguna estupidez, por ejemplo, te quiero']","['Actress', 'Director', 'Writer']",Desconocido,--
1443,Ivan Trojan,1964,"['Viditelny svet', 'Ve stínu', 'Burning Bush', 'Václav']","['Actor', 'Writer', 'Soundtrack']",11 wins & 7 nominations,--
1444,Emília Vásáryová,1942,"['Eva Nová', 'Václav', 'Up and Down', 'When the Cat Comes']",['Actress'],6 wins & 1 nomination,--
1445,Sona Norisová,1973,"['Ve stínu', 'Rebelové', 'Václav', 'Insanely Perfect (Dokonalost sama)']",['Actress'],2 nominations,--
1446,Petra Spalková,1975,"['Ice Mother', 'Jako nikdy', 'Shadow Country', 'Smradi']",['Actress'],3 wins & 1 nomination,--
1447,Martin Pechlát,1974,"['Garbage, the City and Death', 'Okupace', 'Bird Atlas', 'Ulice']","['Actor', 'Soundtrack']",3 nominations,--
1448,Martina Delisová,1972,"['Zivé terce', 'Václav', 'Totems', 'There Once Was a Cop']",['Actress'],Desconocido,--
1449,Jan Vlasák,1943,"['Hostel', 'The Red Baron', 'Circus Bukowsky', 'Dune']",['Actor'],2 nominations,--
1450,Zuzana Krónerová,1952,"['Ice Mother', 'Rudý kapitán', 'Divoké vcely', 'The Man with Hare Ears']","['Actress', 'Soundtrack']",6 wins & 5 nominations,--
1451,Andrew Conlan,Desconocido,"['The Last Magic Show', 'The Bill', 'Screen One', 'Health and Efficiency']",['Actor'],Desconocido,--
1452,Georgie Hill,Desconocido,"['Woodenhead', 'The Last Magic Show', 'Nothing Special', ""Woodenheads: The Making of 'Woodenhead'""]","['Actress', 'Costume Designer']",Desconocido,--
1453,Jade Collins,Desconocido,"['The Last Magic Show', 'Tyrannical Love', 'Shortland Street', 'Paralies']",['Actress'],Desconocido,--
1454,Alexander Anderson,Desconocido,['The Last Magic Show'],['Actor'],Desconocido,--
1455,Lucy Wigmore,Desconocido,"['The Brokenwood Mysteries', 'Good Grief', 'Underbelly', 'Choose Love']","['Actress', 'Writer', 'Producer']",1 nomination,--
1456,David Christian,Desconocido,['The Last Magic Show'],['Actor'],Desconocido,--
1457,Julia Hyde,Desconocido,"['The Amazing Extraordinary Friends', 'Rebecca 2', 'Enchanted Hearts', 'The Last Magic Show']",['Actress'],Desconocido,--
1458,Daniel McAlpine,Desconocido,"['The Last Magic Show', 'Soulmate']",['Actor'],Desconocido,--
1459,Ulrich Tukur,1957,"['The Lives of Others', 'Solaris', 'Amen.', 'The White Ribbon']","['Actor', 'Writer', 'Soundtrack']",12 wins & 12 nominations,--
1460,Therese Hämer,1962,"[""Fräulein: una fiaba d'inverno"", 'Tatort', 'Klingenberg', 'Alles ist Liebe']","['Actress', 'Costume Designer']",Desconocido,--
1461,Günter Brombacher,Desconocido,"['Himmelsheim', 'Runaway Horse', 'Runaway', ""Was heißt'n hier Liebe?""]",['Actor'],Desconocido,--
1462,Vilmar Bieri,1953,"['Free Fall', 'White Tiger', 'The Good Neighbour', 'Tatort']",['Actor'],Desconocido,--
1463,Lisa Friederich,1983,"['Live', 'Tatort', 'In the Light of the Night', 'Fritz Lang']","['Actress', 'Director', 'Writer']",Desconocido,--
1464,Julian Greis,1983,"['Live', 'Runaway Horse', 'Letters for Amina', 'Am Ende ist man tot']",['Actor'],Desconocido,--
1465,Mélissa Désormeaux-Poulin,Desconocido,"['Incendies', 'Gabrielle', 'Omertà', 'The Far Shore']","['Actress', 'Writer']",2 wins & 3 nominations,--
1466,Jason Roy-Léveillé,1983,"['Lance et compte - Nouvelle génération', 'Lance et compte: Le grand duel', 'Lance et compte', 'Les gars des vues']","['Actor', 'Camera and Electrical Department', 'Director']",Desconocido,--
1467,Maxime Desbiens-Tremblay,1985,"['Tremblay: Marie Plastique', 'Tremblay: Ça va ça va', 'Taking the Plunge', 'Tremblay: La fin']","['Actor', 'Composer', 'Writer']",Desconocido,--
1468,Alexandre Despatie,1985,"['Taking the Plunge', 'Taking the Plunge 2', 'Bye-Bye', 'Les Héros du samedi']",['Actor'],Desconocido,--
1469,Guy Jodoin,Desconocido,"['Dans une galaxie près de chez vous - Le film', 'Dans une galaxie près de chez vous 2', 'Dans une galaxie près de chez vous', 'La Mélancolite']","['Actor', 'Director', 'Soundtrack']",1 nomination,--
1470,Samuel Landry,1991,"['Taking the Plunge', ""It's Your Turn, Laura"", 'Taking the Plunge 2', 'Léo']",['Actor'],Desconocido,--
1471,Sylvie Moreau,1964,"['Post Mortem', 'Les aimants', 'Familia', 'Dans une galaxie près de chez vous']","['Actress', 'Writer']",2 wins & 5 nominations,--
1472,Freda Payne,1942,"['Nutty Professor II: The Klumps', 'Now and Then', 'Velvet Goldmine', 'Da 5 Bloods']","['Actress', 'Music Department', 'Soundtrack']",1 nomination,--
1473,Lauren Christie,Desconocido,"['Unequal', 'The Sea of Dreams', 'Cordially Invited', 'He Who Finds a Wife 2: Thou Shall Not Covet']","['Make-Up Department', 'Actress', 'Producer']",Desconocido,--
1474,David Ely,Desconocido,"['Lost', '2 Please: Animated', '2 Please', 'Cordially Invited']",['Actor'],Desconocido,--
1475,André Gordon,27,"['Miraculous: Tales of Ladybug & Cat Noir', 'Star Wars: Gray Trials', 'The Wreck of Echo 10-4', 'Modern Family']","['Actor', 'Producer', 'Director']",Desconocido,--
1476,Emayatzy Corinealdi,1980,"['Middle of Nowhere', 'The Invitation', 'Roots', 'Miles Ahead']","['Actress', 'Casting Department', 'Additional Crew']",2 wins & 7 nominations,--
1477,Melinda Rochelle,Desconocido,"['Untamed', 'Novice', 'An Acute Descent Into Love', 'Lost Tapes']","['Actress', 'Producer', 'Camera and Electrical Department']",Desconocido,--
1478,Genevieve Adell,Desconocido,"['The Invasion', 'Kissing Strangers', 'Exedia Nation', 'The Mansion Directive']",['Actress'],Desconocido,--
1479,Eric Augusztiny,Desconocido,"['Cordially Invited', 'Stuck to Play', 'The Eric Andre Show']",['Actor'],Desconocido,--
1480,J.K. Baker,Desconocido,"['Scrubs', 'The Fare', 'Band of Robbers', 'Arrested Development']","['Actor', 'Additional Crew']",Desconocido,--
1481,Rakel Wärmländer,1980,"['Limbo', 'Vuxna människor', 'Ur spår', 'Border']","['Actress', 'Producer', 'Writer']",1 nomination,--
1482,Nina Zanjani,1981,"['Wallander', 'Agent Hamilton', 'Hedda Gabler', 'STHLM Blackout']","['Actress', 'Music Department']",Desconocido,--
1483,Korhan Abay,1954,"['Soysuzlar', 'Sevgilim Sevgilim', 'Adali Kiz', 'Ölüme Yalniz Gidilir']","['Actor', 'Producer']",Desconocido,--
1484,Zinat Pirzadeh,Desconocido,"['Operation Ragnarok', 'Mind the Gap', 'Heder', 'Veni Vidi Vici']","['Actress', 'Art Department']",Desconocido,--
1485,Dan Ekborg,1955,"['In Bed with Santa', 'The Jonsson Gang & Dynamite Harry', 'Mind the Gap', 'The Return of the Jonsson League']","['Actor', 'Soundtrack']",2 nominations,--
1486,Birgitte Söndergaard,1957,"['Rederiet', 'Illusioner', 'Godafton Sverige', 'Ett litet rött paket']",['Actress'],Desconocido,--
1487,Lars Bethke,1965,"['Tre kronor', 'Hassel/Förgörarna', 'Insane', 'Ego']","['Actor', 'Second Unit Director or Assistant Director', 'Stunts']",Desconocido,--
1488,Stella Enciso,Desconocido,['Mind the Gap'],['Actress'],Desconocido,--
1489,Mattias Redbo,Desconocido,"['Agent Hamilton', 'Äkta människor', 'Mind the Gap', 'Faust 2.0']",['Actor'],Desconocido,--
1490,Rasim Öztekin,Desconocido,[],[],Desconocido,--
1491,Til Schweiger,1963,"['Inglourious Basterds', ""Knockin' on Heaven's Door"", 'Rabbit Without Ears', 'Kokowääh']","['Actor', 'Producer', 'Director']",31 wins & 6 nominations,--
1492,Nora Tschirner,1981,"['Rabbit Without Ears', 'Tatort', 'Kebab Connection', 'The Crocodiles: All for One']","['Actress', 'Producer', 'Writer']",10 wins & 6 nominations,--
1493,Alwara Höfels,1982,"['Die Fischerin', 'Suck Me Shakespeer', 'Rabbit Without Ears', 'Bella Block']",['Actress'],1 win & 5 nominations,--
1494,Jürgen Vogel,1968,"['The Wave', 'Der freie Wille', 'Life is All You Get', 'Good Bye Lenin!']","['Actor', 'Producer', 'Writer']",13 wins & 9 nominations,--
1495,Armin Rohde,1955,"['Run Lola Run', 'Contagion', 'A Sound of Thunder', 'Jud Süss - Film ohne Gewissen']","['Actor', 'Soundtrack']",6 wins & 4 nominations,--
1496,Wolfgang Stumph,1946,"['Stubbe - Von Fall zu Fall', 'Go Trabi Go', 'Salto postale', 'Das war der wilde Osten']","['Actor', 'Producer', 'Writer']",7 wins & 1 nomination,--
1497,Barbara Rudnik,Desconocido,"['Solo für Schwarz - Tod im See', 'Oktoberfest', 'Tausend Augen', 'Müllers Büro']","['Actress', 'Location Management', 'Soundtrack']",1 win & 2 nominations,--
1498,Hande Eti,Desconocido,"['Sana Mecburum', ""18'ler Takimi""]",['Actress'],Desconocido,--
1499,Aras Ferahyan,Desconocido,"[""18'ler Takimi"", 'Neseli Gençlik']",['Actor'],Desconocido,--
1500,Mithat Erdem Çelik,Desconocido,"[""18'ler Takimi""]",['Actor'],Desconocido,--
1501,Gökhan Çuvalci,Desconocido,"[""18'ler Takimi""]",['Actor'],Desconocido,--
1502,Engin Yavas,1987,"['Arka Siradakiler', ""18'ler Takimi"", 'RGG Ayas']",['Actor'],Desconocido,--
1503,Engin Asik,Desconocido,"[""18'ler Takimi""]",['Actor'],Desconocido,--
1504,Cüneyt Aydinoglu,Desconocido,"['Back Streets', 'Kollama', 'The Gift', ""18'ler Takimi""]",['Actor'],Desconocido,--
1505,Levent Aykul,Desconocido,"['Chef', 'Askina Eskiya', 'Free Man', 'Sözün Bittigi Yer']",['Actor'],Desconocido,--
1506,Miraç Bayramoglu,Desconocido,"['Turks in Space', ""18'ler Takimi"", 'Figüran', 'Keloglan']",['Actor'],Desconocido,--
1507,Nami Esatgil,1966,"['Üzgünüm Leyla', 'Küskünüm', 'The Valley of the Wolves', 'The Last Ottoman: Knockout Ali']","['Actor', 'Second Unit Director or Assistant Director']",Desconocido,--
1508,Giulia Louise Steigerwalt,1982,"['Settembre', 'Under the Tuscan Sun', 'An Almost Ordinary Summer', 'The Champion']","['Writer', 'Actress', 'Director']",8 wins & 2 nominations,--
1509,Elisa Di Eusanio,1980,"['Cenerentola', 'Good as You', 'Tutti per Bruno', 'None Like Us']",['Actress'],1 nomination,--
1510,Paola Roberti,Desconocido,"['La città senza notte', 'I soliti idioti: Il film', 'Come tu mi vuoi', 'Finalmente la felicità']",['Actress'],Desconocido,--
1511,Marco Foschi,1977,"['Fame chimica', 'Purple Sea', 'Pandemia', 'Medici']",['Actor'],2 wins,--
1512,Roberto Di Palma,Desconocido,"['The Talented Mr. Ripley', 'Pigs Have Wings', 'Piranha II: The Spawning', 'Toxic Love']","['Actor', 'Camera and Electrical Department', 'Additional Crew']",Desconocido,--
1513,Luigi Diberti,1939,"['Immortal Beloved', 'Apparitions', 'The Psychic', 'Tutti pazzi per amore']","['Actor', 'Additional Crew']",1 nomination,--
1514,Julio Bracho,Desconocido,"['Original Sin', 'Speed of Glory', 'El Chema', 'Sexo y otros secretos']","['Actor', 'Producer', 'Director']",1 nomination,--
1515,Martín Altomaro,1976,"['Guilt Free', 'Soy tu fan', 'Dreaming About You', 'Por siempre Joan Sebastián']",['Actor'],1 nomination,--
1516,Ximena Gonzalez-Rubio,1978,"['Cantinflas', 'Colosio', 'Gitanas', 'Amsterdam']","['Actress', 'Producer']",Desconocido,--
1517,Martina Gedeck,1961,"['The Lives of Others', 'The Baader Meinhof Complex', 'Mostly Martha', 'The Good Shepherd']","['Actress', 'Soundtrack']",21 wins & 21 nominations,--
1518,Heino Ferch,1963,"['Downfall', 'The Baader Meinhof Complex', 'Allmen', 'The Tunnel']",['Actor'],10 wins & 12 nominations,--
1519,Jasmin Tabatabai,1967,"['The Baader Meinhof Complex', 'Bandits', 'Child on the Open Road', 'Nights, Gambled Away']","['Actress', 'Composer', 'Additional Crew']",3 wins & 4 nominations,--
1520,Meret Becker,1969,"['Munich', 'The Invincibles', 'Das Versprechen', 'The Harmonists']","['Actress', 'Composer', 'Soundtrack']",7 wins & 7 nominations,--
1521,Rosa Enskat,1967,"['Doktor Martin', 'Gold', 'Charité', 'The Adventures of Huck Finn']",['Actress'],Desconocido,--
1522,Ursula Doll,Desconocido,"['Vergiss Amerika', 'Messy Christmas', 'Notruf Hafenkante', 'Das satanische Dickicht - ZWEI']",['Actress'],Desconocido,--
1523,Ileana D'Cruz,1987,"['Barfi!', 'Rustom', 'Main Tera Hero', 'The Big Bull']",['Actress'],12 wins & 20 nominations,--
1524,Jayaprakash Reddy,Desconocido,"['Athadu', 'Chitram Bhalare Vichitram', 'Oosaravelli', 'Ganesh']","['Actor', 'Music Department']",Desconocido,--
1525,Abhinayasri,Desconocido,"['Chandrahas', 'Kalidasu', 'Khiladi No 1', 'Aadhi Lakshmi']",['Actress'],Desconocido,--
1526,Anuradha,Desconocido,"['Machalti Jawani', 'Gandharvya Kanya', 'Gethu', 'Haisiyat']",['Actress'],Desconocido,--
1527,Ravi Babu,Desconocido,"['Avunu', 'Allari', 'Crrush', 'Nachavule']","['Actor', 'Director', 'Writer']",2 nominations,--
1528,Espen Skjønberg,Desconocido,"['Secondløitnanten', 'Codename: Kyril', ""O'Horten"", 'Arthurs forbrytelse']","['Actor', 'Additional Crew']",3 wins,--
1529,Henny Moan,1936,"['Nine Lives', 'Lake of the Dead', 'Rosmersholm', 'Bells in the Moonlight']",['Actress'],1 win,--
1530,Kai Remlov,1946,"['Blodsbånd', 'Thieves', 'Harry & Charles', 'Seks som oss']","['Actor', 'Second Unit Director or Assistant Director']",Desconocido,--
1531,Yûsuke Iseya,1976,"['Blindness', '13 Assassins', 'Kakuto', 'House 475']","['Actor', 'Director', 'Writer']",1 win & 5 nominations,--
1532,Suzuki Matsuo,1962,"['Tôkyô tawâ: Okan to boku to, tokidoki, oton', 'Shin Godzilla', 'Ichi the Killer', 'FLCL']","['Actor', 'Director', 'Writer']",1 win,--
1533,Rinko Kikuchi,1981,"['Babel', 'Pacific Rim', 'The Brothers Bloom', 'Kumiko, The Treasure Hunter']","['Actress', 'Director', 'Writer']",10 wins & 33 nominations total,Nominated for 1 Oscar
1534,Ryô Iwamatsu,Desconocido,[],[],Desconocido,--
1535,Eri Fuse,1962,"['Boiling Point', ""It's Me, It's Me"", 'Hana and Alice', 'Nightmare Detective']",['Actress'],Desconocido,--
1536,Miki Mizuno,1974,"['Bayside Shakedown', 'Odoru daisosasen the movie 2: Rainbow Bridge wo fuusa seyo!', 'Odoru daisosasen', 'Sasori']",['Actress'],Desconocido,--
1537,Takeo Gozu,1948,"['Shoplifters', 'Gannibal', 'Uzukawamura Jiken', 'Cottontail']",['Actor'],Desconocido,--
1538,Hairi Katagiri,1963,"['Shin Godzilla', 'Silence', 'Cutie Honey', 'Ultraman Dyna']",['Actress'],Desconocido,--
1539,Noboru Mitani,Desconocido,"[""Dodes'ka-den"", 'A Thousand & One Nights', 'The Geisha House', 'Return of Ultraman']",['Actor'],Desconocido,--
1540,Talulah Riley,1985,"['Westworld', 'Pride & Prejudice', 'Inception', 'The Boat That Rocked']","['Actress', 'Director', 'Writer']",4 wins & 6 nominations,--
1541,Jodie Whittaker,1982,"['Doctor Who', 'Broadchurch', 'Attack the Block', 'Venus']","['Actress', 'Camera and Electrical Department', 'Producer']",1 win & 18 nominations,--
1542,Kathryn Drysdale,1981,"['Bridgerton', 'The Windsors', ""St. Trinian's"", 'Vanity Fair']","['Actress', 'Producer', 'Soundtrack']",1 nomination,--
1543,Antonia Bernath,1985,"['Nolly', 'Downton Abbey', 'The Astronaut Wives Club', ""St. Trinian's""]",['Actress'],Desconocido,--
1544,Tamsin Egerton,1988,"['The Brothers Grimsby', 'Keeping Mum', 'Love, Rosie', 'Chalet Girl']",['Actress'],Desconocido,--
1545,Lily Cole,1987,"['Snow White and the Huntsman', 'The Imaginarium of Doctor Parnassus', 'The Moth Diaries', 'Star Wars: Episode VIII - The Last Jedi']","['Actress', 'Director', 'Writer']",4 nominations,--
1546,Alicen Holden,Desconocido,"['The Dukes of Hazzard', 'Scarlet Samurai: Incarnation', 'Sci-Fi High: The Movie Musical', 'Furry Hamsters from Hell']","['Actress', 'Composer']",Desconocido,--
1547,Claudia Medeiros,Desconocido,['Furry Hamsters from Hell'],['Actress'],Desconocido,--
1548,Mitch Lovell,Desconocido,"['The Graduates', 'Furry Hamsters from Hell']",['Actor'],Desconocido,--
1549,Wayne Earley,Desconocido,['Furry Hamsters from Hell'],['Actor'],Desconocido,--
1550,Mollie Greenan,Desconocido,['Furry Hamsters from Hell'],['Actress'],Desconocido,--
1551,Jessica Gohring,Desconocido,['Furry Hamsters from Hell'],['Actress'],Desconocido,--
1552,Jennifer Madino,Desconocido,['Furry Hamsters from Hell'],['Actress'],Desconocido,--
1553,Barry Canty,Desconocido,"['L.A. Proper', 'Love Sick Diaries']","['Actor', 'Director', 'Writer']",1 win,--
1554,Pae Pae,Desconocido,"['L.A. Proper', 'Gas', 'A Series of Small Things', 'A Series of Small Things: A Behind the Camera Look']",['Actress'],Desconocido,--
1555,Rachel Matos,Desconocido,"[""X's & O's"", 'L.A. Proper', 'Split Second', 'A Step Toward Heaven']",['Actress'],Desconocido,--
1556,Steve Myung,1975,"['Anita Ho', 'Narrow Gates', 'Travel Ball: Young Guns', 'L.A. Proper']","['Actor', 'Director', 'Writer']",1 win,--
1557,Sheilynn Wactor,Desconocido,"['Breaking Point', ""This Can't Be My Life"", 'Frequency', 'L.A. Proper']","['Actress', 'Producer', 'Writer']",1 nomination,--
1558,Tim Chiou,23,"['The Company You Keep', 'SEAL Team', 'iZombie', 'Silicon Valley']","['Actor', 'Camera and Electrical Department', 'Location Management']",1 win,--
1559,Tammy Cummings,Desconocido,"['L.A. Proper', 'Meeting Spencer', 'Disjointed Esteem', 'Return to Supermans']","['Actress', 'Make-Up Department', 'Additional Crew']",Desconocido,--
1560,Kim Hye-su,1970,"['The Hypnotized', 'Tazza: The High Rollers', 'The Red Shoes', 'Coin Locker Girl']","['Actress', 'Manager']",39 wins & 45 nominations,--
1561,Jin-Seo Yoon,1983,"['Oldboy', 'Lady Vengeance', 'Bimilae', 'Biseuti boijeu']","['Actress', 'Producer']",1 win & 2 nominations,--
1562,Lee Jong-hyuk,1974,"[""A Gentleman's Dignity"", 'The Slave Hunters', 'Hindsight', 'Descendants of the Sun']",['Actor'],1 win & 2 nominations,--
1563,Lee Min-ki,1985,"['Tidal Wave', 'A Good Day to Have an Affair', 'Because This Is My First Life', 'Quick']",['Actor'],1 win & 3 nominations,--
1564,Park Sang-Myeon,1968,"['Baker King, Kim Tak Goo', 'Mary Stayed Out All Night', 'Kangryeok 3Ban', 'Healer']",['Actor'],2 nominations,--
1565,Park Hyuk-kwon,1971,"['Yungnyong-i Nareusya', 'A Taxi Driver', 'The Mimic', 'Punch']","['Actor', 'Writer']",1 win & 3 nominations,--
1566,Kang Jin-hwi,Desconocido,"['The Swordsman', 'A Good Day to Have an Affair', 'The Night Owl']",['Actor'],Desconocido,--
1567,Jeong Eun-pyo,1966,"['Kilimanjaro', 'Mouse', 'Natural City', 'Phantom: The Submarine']",['Actor'],1 win,--
1568,Kim Young-woong,1971,"['The Thieves', 'Happiness', 'Vincenzo', 'Pandora']",['Actor'],Desconocido,--
1569,Yeong-Soon Son,Desconocido,"['I Saw the Devil', 'The Host', 'Bedevilled', 'Squid Game']",['Actress'],Desconocido,--
1570,So-Young Ko,1972,"['A Day', 'Beat', 'Chinguya chinguya', 'Double Agent']",['Actress'],1 win,--
1571,Jo An,1982,"['Lifting King Kong', 'Hello My Love', 'Muoi: The Legend of a Portrait', 'Holiday']",['Actress'],2 wins,--
1572,Geon Yu,Desconocido,"['Mu-rim-yeo-dae-saeng', 'Dasepo Naughty Girls', 'Insane', 'Drama Special']",['Actor'],Desconocido,--
1573,Lee Joong-moon,1983,"['Cheongdamdong Scandal', 'Project Makeover', '18 vs 29', 'Daring Women']",['Actor'],Desconocido,--
