,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
107,"3,8",['Makoto Yokoyama'],DESCONOCIDO,"Madsen, a bounty hunter with a bad liver and an even worse attitude, with the help of the lovely Dr. Forster, must stop Dr. Oh and Takeru and restore order to the world.",1h 29min,Shadow Fury
108,"4,3",['Michael Cargile'],['Michael Cargile'],An explosive drama set against the world of street racing.,50min,Lay It Down
109,"5,0",['Ziad H. Hamzeh'],['Marc Sandler'],"A middle-aged, down-and-out kickboxer, once contender for the heavyweight title, struggles to rebuild his shattered life as he makes his way back home to his lost love and his one last chance at redeeming his tortured soul.",1h 49min,Shadow Glories
110,"8,2",['Jim Mendiola'],['Jim Mendiola'],"""Come and Take it Day"" uses Texas history to tell a story of friendship, envy, betrayal, and greed. The fictional story centers around the hunt for the lost treasure in gold coins that had been given to the person who captured the legendary Gregory Cortez.",1h,Come and Take It Day
111,"7,3",['Anil Sharma'],['Shaktimaan Talwar'],"During the Partition of India in 1947, a Sikh truck driver falls in love with a Muslim girl belonging to an aristocratic family.",2h 50min,Gadar: Ek Prem Katha
112,"6,8","['Tabajara Ruas', 'Beto Souza']",DESCONOCIDO,The story of a man that invented a country.,1h 42min,Netto Perde Sua Alma
113,"3,4",['Jeff Hare'],"['Jeff Hare', 'Zani Leo']",A journalist uncovers a government conspiracy to unleash virus-carrying killer bees that could wipe out humanity.,1h 40min,Abejas asesinas
114,"7,4",['Mikhail Ptashuk'],['Vladimir Bogomolov'],"The movie is set in Belarus, where a team of counter-intelligence officers is given only three days to find a German radio operator posing as a Soviet soldier, behind soviet lines, on the eve of a major offensive.",1h 49min,V avguste 44-go
115,--,DESCONOCIDO,DESCONOCIDO,Desconocido,--,Error nombre para la pelicula con id: tt0284357
116,"6,2",['Sai Balaji'],DESCONOCIDO,,--,Orey Thammudu
117,"3,0",['Timur Bekmambetov'],['John William Corrington'],"In an age of Gladiators, the power that was Rome held its empire together with the might of its armies, the sweat and tears of its conquests, and the cheers and bloodlust of its citizens - glorified in the deadly spectacle of The Arena. Stolen from their homelands, the fiery Druid maiden Bodicia, exotic slave girl Jessemina, and the powerful barbarian Flavius, are pit... Leer todo",1h 32min,La arena
118,"5,7",['Eva Borusovicová'],['Eva Borusovicová'],,1h 50min,Vadí nevadí
119,"6,8",['Joy Augustine'],DESCONOCIDO,"Young and attractive Roma Pinto is the only girl in the struggling Pinto family, consisting of five brothers, with assorted careers. They are very protective and affectionate towards her, and will not any woo her without their express permission. When Sameer Malhotra enters Roma's life, both fall in love, and decide to get married. The problem is Sameer's father is a ... Leer todo",2h 26min,Paagalpan
120,"5,0",['Hervé Renoh'],['Hervé Renoh'],"Four prisoners escape and seek refuge in a Cistercian monastery, where nothing is what it seems. Isolated from the rest of the world, begins a nightmare among the fugitives, willing to kill to protect their freedom and monks whose hostages.",1h 38min,Requiem
121,"6,8","['Johnnie To', 'Ka-Fai Wai']","['Ho-Cheung Pang', 'Ka-Fai Wai', ""Joey O'Bryan""]",Two very different hitmen find themselves to be in each other's way. They use all their skill to solve the problem.,1h 42min,Fulltime Killer
122,"5,5",['C.W. Cressler'],['C.W. Cressler'],"Two serial killers meet and fall in love in an asylum for the criminally insane. Upon escaping their corrupt captors, they flee to the country to try and lead a happy, normal life. Unfortunately, ""normal"" turns out to be a state of mind...an elusive state of mind.",1h 32min,Maniacts
123,"5,4",['Jamie Luk'],"['Gam-Lun Lee', 'Suet Yuen Tse']","Ken Tsui, a member of an underground organization, is sent to Manila to execute a member of the Filipino government. When he succeeds, he is arrested and sentenced to death. When a psycho cop helps Ken escape, Ken finds refuge with Chang, a man who he helped save. While working in a hotel, Ken is also an assassin who takes a life for only 10 dollars. Meanwhile, the ps... Leer todo",1h 26min,An dou
124,"8,2",['Brian Belefant'],['Brian Belefant'],A man has an ulterior motive for enduring acupuncture - to get revenge on a voodoo doll.,2h 24min,Vengeance
125,"6,7",['Mohan Raja'],DESCONOCIDO,"A man falls in love with the sister of two thugs. In order to win her heart, he not only joins her brother's company but also tries to sort out their complicated love lives",2h 38min,Hanuman Junction
126,"3,1",['Michael J. Hein'],['Michael J. Hein'],"For since by man came death, by man came also the resurrection of the dead",1h 35min,Biohazardous
127,"5,5",['Takashi Miike'],DESCONOCIDO,"When the mobster Iwaida Nishikawi is executed by the hit man Takeshi, his family chases the killer. Takeshi's brothers Takashi and Hideshi Miwa try to find Takeshi, who is hidden with the nurse Rie Ishibashi, to protect him and Hideshi discovers that Takeshi was secretly sent by their Yakuza boss to eliminate Iwaida. Meanwhile, the mobster Kenmoshi abducts Takashi's w... Leer todo",1h 51min,Family
128,"4,0",['Deepak S. Shivdasani'],"['Robin Bhatt', 'Kader Khan', 'Deepak S. Shivdasani']","Two con artistes and car thieves, Vicky (Ajay Devgan) and Sakshi (Preity Zintar) run afoul of Bhanwarlal (Deep Dhillon) and his mob, when they accidentally kill his brother. Bhanwarlal and his other brother (Mayur) both swear to avenge the death of their brother and mistakenly kill Rohit Verma (also Ajay Devgan), who is a look-alike of Vicky. Sakshi thinks that her lo... Leer todo",2h 29min,Yeh Raaste Hain Pyaar Ke
129,"7,2",['Suresh Krishna'],DESCONOCIDO,"Nandu y Vijay son hermanos, abusados por su madrastra durante su juventud. Nandhu, que sufre de una enfermedad mental, decide matar a la prometida de Vijay mientras se la imagina como su madrastra.",2h 57min,Aalavandhan
130,"5,2",['Cesar Montano'],"['Vic Dabao', 'Senen Dimaguila', 'Cesar Montano']","Mananabas stars Cesar Montano as a soldier who became a leader of an organized vigilante group in Mindanao that claimed to have superhuman speed and strength when they drink a special kind of oil. Lt. Miguel Marasigan (Cesar Montano) and his men were massacred by their fellow soldiers. Three years later, he and his six men became Mananabas, a vigilante group that has ... Leer todo",1h 47min,Mananabas
131,"5,3",['Mimmo Raimondi'],"['Piero Bodrato', 'Mimmo Raimondi']",This movie tells the real story of Alessandro Aleotti (aka J-Ax) from the the outskirts of Milan to success.,1h 35min,Senza filtro
132,"6,1","[""Colm O'Murchu""]","[""Colm O'Murchu""]",,1h 22min,Elixir
