,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
74,--,['Foday Sillah'],DESCONOCIDO,They grew up together until life tore them apart. Years later one is making money but from a gangster lifestyle and the other struggles on the streets. Fate brings them back together but at what cost?,1h 8m,The Choice
75,5.5,['Gabriel Leung'],DESCONOCIDO,A group of strangers find themselves trapped on an island during a storm. The situation becomes even worse when it transpires that the island is home to hordes of the undead and only by working together can they find a way off the island. This goofy action movie borrows liberally from Romero and Giallo and delivers with a unique Chinese twist.,1h 16m,Zombie Island
76,--,['Iván Valentín'],"['Óscar Gómez Bolívar', 'Iván Valentín']",,--,El camino de Ares
77,--,DESCONOCIDO,DESCONOCIDO,,--,El camino de ares
78,--,['Alexis Fusario'],DESCONOCIDO,"In the year 2077, the nefarious world government Entercelt is planning to go back in time and squash every popular movement and revolution in history. A band of time-travelling rebels (and a few historical figures) will try to stop them.",2h 33m,"Mnémora: Pueblo, Poder y Tiempo"
79,7.5,['Tsutomu Mizushima'],DESCONOCIDO,,2h 2m,Girls und Panzer Compilation Movie
80,6.0,['Sourabh Bali'],DESCONOCIDO,"In a small Haryanvi village, five brothers trade in death and fear. When they kill one of their debtors and abduct his daughter Panchaali, she lures each of the five brothers to herself, laying out their death-trap.",--,Panchaali
81,--,['Ben Li'],"['Ruofei Du', 'Xinhua Gu', 'Binbin Tang']","Qiao Fan can't control her power. After she is attacked by an unknown assassin, she is forced to avenge her father. She transforms into a ""red clad woman"". Faced with a more mysterious evil force, Qiao Fan is about to challenge an incredible journey of revenge.",1h 6m,San liu nu xia
82,--,['Alan Smithee'],DESCONOCIDO,"Ezahar is a lecturer, happily married to his wife Sherina. He starts experiencing emotional disturbances after witnessing his wife's death due to a building collapse that was caused by a terrorist group called Kalla. But he then receives news from an unidentified individual that Sherina is still alive and the terrorist group is looking for her. He begins to search for... Read all",1h 40m,Kalla: Hidup Atau Mati
83,7.0,['Christian Gudegast'],DESCONOCIDO,An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,2h 20m,Den of Thieves
84,--,DESCONOCIDO,DESCONOCIDO,,--,Real Betis vs AC Milan
85,--,DESCONOCIDO,DESCONOCIDO,,--,Laliga 10. Matchday Getafe CF vs Real Betis Balompié
86,--,['Darby Kern'],DESCONOCIDO,"Security specialist and adventurer, Jake Muller discovers a young girl who has apparently fallen from the sky. Suddenly he's crossing paths with the military, politicians, theologians, Men In Black and, possibly, extra-terrestrials.",1h 38m,Jake Muller Adventures
87,--,['Manoj Fogat'],DESCONOCIDO,Film based on a triangle love story between Digvijay Suman and soniya. Diggi and soniya belongs to rich powerfull familes and there parents wants them to marry each other and soniya also in love with diggi. But diggi is in love with his collage mate Suman who belongs to a middle class family. Pratap(diggi's father) and Damodar(soniya's father) involved in some crimina... Read all,2h,Sanam tera ishaq
88,--,['Russell Lloyd'],"['Russell Lloyd', 'Peter D. Poulsen']","A research scientist discovers there may be a massive government conspiracy with the Chinese government to train the American public through all digital media. The technology portrayed in this photoplay is real. Actual attempts have been made by scientific contractors to warn intelligence agencies, but were dismissed. It is still unknown as to the degree by which the ... Read all",1h 29m,ACID (II)
89,--,['Jordi O. Romero'],DESCONOCIDO,,1h 35m,The Waiter (EL camarero)
90,--,DESCONOCIDO,DESCONOCIDO,,--,CD Leganés vs Real Sociedad
91,--,DESCONOCIDO,DESCONOCIDO,,--,CD Leganés vs UD Las Palmas
