,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
164,7.0,['Rob Nilsson'],DESCONOCIDO,"Sky-high housing costs, rents no one can pay, urban development, and street crime make life difficult for RV dwellers in Berkeley, California. City bureaucrats collaborate with real estate agents to gentrify neighborhoods forcing out already marginalized people living in cars, trucks, and RVs. With no more West to escape to, they contemplate turning back East. Sandy 1... Read all",1h 56m,Arid Cut
165,8.9,['Giacomo Gabrielli'],DESCONOCIDO,"Alone in London, a teenager is made suddenly homeless. Vulnerable and desperate, he falls victim to a violent sexual assault which leaves him struggling with trauma and haunting nightmares as his life unravels.",--,B309
166,--,['Andrea Silvestro'],"['Sara Lessona', 'Andrea Silvestro']",,--,Claire
167,5.8,['Marshall Burnette'],"['Marshall Burnette', 'Jason Williamson']",Disaster strikes when teenage Cody becomes the victim of a grain entrapment accident.,1h 16m,Silo
168,5.9,['Mangesh Hadawale'],DESCONOCIDO,"Malaal is the story of Shiva and Astha, two very different people from contrasting backgrounds who experience the innocence of love. Does their love find its destination or do they part ways? Stay on this journey to find out.",2h 16m,Malaal
169,--,['Pavel Singh'],DESCONOCIDO,"Tasweerein is about Arvind, a struggling writer who goes to his publisher's office in Daryaganj to narrate a story.",--,Tasweerein
170,7.3,['Kyu-sung Jang'],"['Kyu-sung Jang', 'Kyung-Eun Min']","A rookie lawyer blinded by success, meets a 10 year old girl as his first client, who insists she killed her younger brother.",1h 54m,My First Client
171,6.1,['Aidey Pugh'],DESCONOCIDO,"Bullied by a vicious girl gang, a school boy seeks refuge working at a flower shop. But a theft during a house party sets in motion a chain of events which spiral out of control and change the lives of the bullies and their victim forever.",1h 46m,Flower Boy
172,6.4,['Jackie Muratti'],DESCONOCIDO,"Aliya must choose between love and pursuing her dreams in the U.S. Set in the beautiful backdrop of Seattle and Sarajevo, this feature highlights the struggles and triumphs of second generation immigrants.",--,Love Pain Sevdah
173,6.2,['Yuko Hakota'],DESCONOCIDO,"Thirty-year-old professional woman Sunada is a commercial agency director in Tokyo Japan. However, despite what others may think, she is unhappy with her job, career trajectory or the bustle. At the same time she travels to visit her grandmother who is hospitalized. With her travelling to Ibaraki is Kiyura, a friend.",1h 32m,Blue Hour
174,6.6,['Camille Brown'],DESCONOCIDO,"Clio befriends Fred, a former jazz singer down on his luck. They form a special bond over music, and Clio, having just lost her own father, helps Fred reconnect with his own daughter, just in time for Christmas.",1h 30m,A Christmas Winter Song
175,6.2,['Yuriy Bykov'],DESCONOCIDO,The measured life of the watchman of an abandoned sanatorium is disturbed by the arrival of a strange couple who asks to stay in one of the rooms. All three have something to hide from and what to hide in the wilderness.,1h 30m,Guard
176,--,['Danish Iqbal'],DESCONOCIDO,"When a dead baby comes alive, Sadho, a lower-caste grave digger, decides to return the baby to her parents. The only problem is that he is not the only one who wants the baby.",1h 50m,Sadho
177,3.5,DESCONOCIDO,"['Paul Dudbridge', 'Chris Marshfield', 'Simon Pearce']","Five friends attempt to flee when a mysterious alien ship arrives in the skies over their home city. However, it soon becomes clear that they may hold the key to stopping an invasion.",1h 33m,Horizon
178,6.4,['Hossein Rajabian'],DESCONOCIDO,"Anxious that he may become mad like his father, a man enlists with his wife in a manipulative state-run psychological experiment. Lies, fear and repression control their lives until they decide to fight for their freedom.",1h 35m,Creation between Two Surfaces
179,--,['Naginder Chauhan'],DESCONOCIDO,,--,Me and Mr. Canadian
180,6.9,['Kalp Trivedi'],DESCONOCIDO,"Based On Kanu Bhagdev's Novel ""JASOOS"", Mr. Jasoos revels around a murder which has more than 3 suspects and each has a strong motive for doing this murder. Find Out How Vijay Mane AKA Mr. Jasoos solves complicated case in the film.",2h 21m,Mr. Jasoos
181,--,['José Carmona'],"['Ron Cobert', 'Juan Manuel Rodríguez']",,--,El Gobernador
182,--,DESCONOCIDO,"['Sanjiv Jhanji', 'Prithvi Singh']","An NRI man arrives in Punjab to find a suitable bride for himself, and gets surprised upon learning that five women are willing to marry him.",1h 47m,Me and Mr. Canadian
183,8.2,['Pratima V. Kulkarni'],DESCONOCIDO,"Professor Vidyanand is a mathematics in college.He comes across a mischievous student Lallya who has no goal in life and has his own way of living a casual life.Vidyananad transforms Lallya and helps him become graduate when Lallya goes for police training.Vidyanand's college is taken by a power politician who wants the college to conduct his activities,when Vidyanand... Read all",--,Ashrunchi Zali Phule (Play)
184,4.8,['Beau Han Bridge'],DESCONOCIDO,A film adaptation of the one-woman play by Jean Cocteau starring Shelby Satterthwaite as a woman who deals with the emotional turmoils of talking to her lover one last time over the phone.,--,The Human Voice
185,--,['Martin Ziegler'],DESCONOCIDO,"Joyce is young, beautiful and deeply melancholy. Nothing distracts her from this state which has kept her at a distance since the death of Raphael, since she no longer sees Victor, perhaps forever.",1h 14m,Joyce
186,8.1,['Anubhav Sinha'],"['Anubhav Sinha', 'Gaurav Solanki']","In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination.",2h 10m,Article 15
187,5.9,['Johnnie To'],DESCONOCIDO,"A young man and woman are meeting each other and establishes a special relationship due to debt problems. Him, finds that her have a singing talent and help her develop a singing career. For its part, he also strives to become the champion of the boxing championship. Both have the same state of mind and fight for their dream. Even if they burn their lives, they will h... Read all",1h 58m,Chasing Dream
188,5.5,['Malek Afsari'],DESCONOCIDO,"Revolves around an underworld don, who loses the USB password of his Swiss bank account.",2h 18m,Password
189,7.4,DESCONOCIDO,"['Mark Mathews', 'Carlos Torres', 'Billy Ray Valentine']",Magic life and true stories of a chain of events that impact him now.,1h 41m,Magic
190,--,['Elmer J. Howard'],DESCONOCIDO,"Stan is an easy-going, middle-age gay male who has everything. The only thing missing in his life is love. He desperately wants to share his life with Martin, a young, feisty gay male he meets online. It was love at first sight the instant Stan saw Martin's picture. The only problem is they are complete opposites and these differences can sometimes cause big problems.... Read all",--,Loving Martin
191,8.1,['Carla Forte'],DESCONOCIDO,"""Rabbit"" is an experiment between the daily and the theatre that plays with the psychology of the characters and the audiences.",1h 22m,Rabbit
192,--,['Lea Schlude'],DESCONOCIDO,"Four siblings over ninety, one apartment building in Rome. Aging, solitude, and living life with gusto.",1h 7m,San Cipriano Road
193,5.3,['Jason Campbell'],DESCONOCIDO,An American doctor establishes an orphanage in Ecuador to help the starving and homeless children of the Amazon rain-forest.,1h 29m,A Child of the King
194,6.3,['Kunle Afolayan'],DESCONOCIDO,"'Mokalik' follows the career of an 11-year-old boy, Ponmile, from the middle-class suburbs who spends the day as a lowly apprentice at a mechanic workshop in order to view life from the other side of the tracks - When his father arrives to take him home; Ponmile has to make up his mind if he wants to return to school or take on his apprenticeship full time.",1h 40m,Mokalik (Mechanic)
195,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,From The Barrio to The Board Room
196,6.7,['Shahid Kazmi'],"['Tariq Imtyaz', 'Sajad Khaki']","Set in Jammu/Kashmir, the film shows some of the challenges faced by newlyweds, Firoz and Ayesha. When two families are joined it's likely to take understanding on all sides.",1h 30m,Shaadi ke patasey
197,7.4,['Roman Brovko'],"['Sergey Dzuba', 'Artem Kirsanov']","This is a metaphorical story about the tragic and mysterious death of the most powerful poet of 1960's, human rights activist, hero of Ukraine Vasyl Stus and his struggle with the Soviet system. The events of the film unfold during the last attempt by the KGB to seduce the poet with a whimsical ""freedom"".",1h 40m,Censored
198,--,['Jason L. Mitchell'],"['Jason L. Mitchell', 'William Shakespeare']","A visit by Don Pedro and his fellows re-ignites a ""merry war"" betwixt Benedick and Beatrice. Claudio swoons for Hero. Don Pedro hatches plans to usurp Cupid in matters of love. But Don John tries to ruin it all.",2h 10m,Much Ado About Nothing
199,--,['Ashish Shravani'],DESCONOCIDO,"Raja (Prashant Sheth) a do-gooder, volunteers to serve the sentence of a family man who is involved in a hit and run case. However, after completing his sentence, Raja has no job prospects and thus, he takes it upon himself to reform some petty criminals.",1h 50m,Basht
200,--,['Chico Ejiro'],"['Chico Ejiro', 'Stanley Isokoh']",,1h 46m,Night Bus to Lagos
201,--,['Jason Ongoco'],DESCONOCIDO,"When Mike's friend Eddie is diagnosed with cancer, Mike must convince Eddie to not give up on life by assisted physician suicide.",--,Airport Ride
202,5.1,DESCONOCIDO,DESCONOCIDO,"Pullu Giri is trying to live a peaceful life forgetting his ruffian past in his hometown. However, he gets dragged into the affairs of the local goons and gangs after an incident, post which a 'give and take' drama with new baddies ensues.",2h 36m,Thrissur Pooram
203,4.7,['Karen Oganesyan'],DESCONOCIDO,"15 years ago, Andrei, under the guidance of his father, Colonel Rodina, was trained in a secret special school, where agents of the Foreign Intelligence Service were trained from teenagers. When the pilot project was closed, Andrei ""burned the bridges"", remained in Europe and tried not to recall the past. But one day his father calls, whom everyone considered dead. He... Read all",2h 1m,Hero
204,--,['Remi Ibinola'],DESCONOCIDO,"When three couples arrive at an all expense paid vacation at a private resort, it soon becomes clear that things between the couples might not be as rosy as they first appeared.",--,Clustered Colours
205,5.9,['Mustafa Kotan'],"['Evren Erdogan', 'Bener Karaçor', 'Ayse Balibey Tanil']","A self sacrificing, selfless mother who makes the impossible ""possible"" for her daughter - a daughter who is ashamed of her mother and wants to run away from her mother and her life with her. Her journey to the college drives Nazli away from the village she has grown up.",1h 50m,Annem
206,6.4,['Preetham Gubbi'],"['Preetham Gubbi', 'Preetham Gubbi', 'C Prem Kumar']","Ramachandra and Janaki meet up 20 years after graduating high school, class of 1999, at a reunion party.",2h 24m,99
207,--,['Celmira Zuluaga'],DESCONOCIDO,,1h 27m,La Médium del Venerable
208,6.4,['John Reign'],DESCONOCIDO,"""Finding Purpose: The Road to Redemption"" is the story of John Kayhill, a U.S. Army veteran of the Bosnian War, who is trying to overcome the effects of the PTSD he suffered.",1h 30m,Finding Purpose: The Road to Redemption
209,7.0,['Rajesh Babbar'],DESCONOCIDO,"The story of a village in Haryana, centered around a girl's struggle to study and become an IPS Officer. Despite, getting no support from her father at home, who thinks Girls are only meant to stay at home.",--,Chhorriyan Chhoron Se Kam Nahi Hoti
210,6.1,['Hendrik Willemyns'],DESCONOCIDO,"Tokyo. Asuka, a young cleaning lady working the night shift, is ready to pay a high price to achieve her dream of becoming a music star. She manages to perform on a TV-talent show, but all her sacrifices backfire when she is accused of murder and is forced to reveal all the details of the dark path she has followed until then.",1h 30m,Birdsong
211,8.2,DESCONOCIDO,DESCONOCIDO,"A story filled with joyful celebrations as it follows a group of high schoolers in Flint, Michigan. Focusing on 6 students and their families during the week leading up to prom. Bringing a community together as they celebrate the ending of a chapter and the beginning of a new one.",1h 15m,Midnight in Paris
212,5.5,['Richard Bailey'],DESCONOCIDO,"A gothic tale of mysticism and violent crime. Two women go out into the fringe of rural culture to seek a revelation. They get trapped in a fierce place, and one murders a man with an ax after she has a vision he is an evil thing. Legend spreads that while locked away in prison, she levitates.",1h 41m,A Ship of Human Skin
213,3.7,['Konrad Maximilian Piotrowski'],DESCONOCIDO,"The story is about a MMA fighter - Tomek Janicki, who has everything: fame, money and beautiful Agata at his side. On the horizon, the fight for the master belt. When the federation turns a prestigious fight at Freak Fight with the participation of Boxer Marek ""Pretty Boy"" Chmielnicki at the last moment, Tomek gets mad. Under the influence of emotions, he makes a few ... Read all",1h 35m,Fighter
214,5.1,['Rizal Mantovani'],"['Rocky Soraya', 'Agam Suharto']","A family went to the abandoned house in the middle of potato field. Adrian and Sofie are the novelist and wants find an inspiration, but a strange things happened when they lives in that house.",1h 42m,Rumah Kentang: The Beginning
215,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt10345170
216,--,['Albert Esteve'],DESCONOCIDO,"The senior male category from Santa Cristina Rowing Club of Lloret de Mar, three ex-members of the team and the helmswoman, set themselves the challenge of covering the greatest distance in fixed seat rowing history. With this goal in mind, they left from their town to face the Mediterranean Sea and the 111 open water nautical miles that separated them from Menorca's ... Read all",1h 9m,Vogadors de Mar Obert
217,5.9,['Guillermo Rojas'],"['Guillermo Rojas', 'Kevin Dániel di Angelo']","Abril left Daniel behind 5 years ago, when she decided to try her luck in London. She is back home now, to bury her grandmother. Walking the streets of what was her home with the man who was her love, she realizes she had missed it all.",1h 52m,Una vez más
218,4.6,['Claude Lelouch'],DESCONOCIDO,This story revolves around an orchestra in a provincial town putting on a performance on a national holiday.,1h 27m,La vertu des impondérables
