,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
826,4.1,['Nick Brokaw'],"['Timothy Craig', 'Gabriela Dias', 'Todd Trimmer']","When her Brazilian, senator father is arrested for involving his entire family in campaign finance fraud, a spoiled, rich, Brazilian socialite must suddenly start a new life in America without friends, money, a place to live or a greencard.",1h 30m,Burguesinha
827,6.2,['Rohith V.S.'],"['Sameer Abdul', 'Rohith V.S.']",An introverted daydreamer and a ghost-hunter pair up.,2h 46m,Adventures of Omanakuttan
828,3.0,['Robert L. Parker III'],DESCONOCIDO,The Come Up is about a young comedian as a young man who struggles to try to make it but the terrible streets kind of get him caught up. He's got a few homeboys that he hangs with that try to get him to do all the wrong things with them but he tries his best not to engage with the activities that's surrounding him. He get caught on the street doing a lil drugs at one ... Read all,1h 30m,The Come Up
829,6.5,['Manuel Martín Cuenca'],"['Javier Cercas', 'Alejandro Hernández', 'Manuel Martín Cuenca']","A man obsessed with the idea of writing ""high literature"" starts to cause conflicts around him to write about it.",1h 52m,The Motive
830,5.9,['Cosimo Gomez'],"['Cosimo Gomez', 'Luca Infascelli']","A group of wild, physically disabled gangsters has a plan to rob a bank, but things go terribly wrong when each of them reveals they all had their own personal agenda.",1h 25m,Ugly Nasty People
831,3.6,['David Dhawan'],"['Yunus Sajawal', 'Farhad Samji', 'Sajid']",Prem and Raja are twin brothers who are seperated at birth but are uniquely connected to eachother via their reflexes. They reunite as adults and set out to take down the underground smuggling world.,2h 25m,Judwaa 2
832,--,['Dustin Moravick'],DESCONOCIDO,"Several years after paralyzing her classmate, Paige Walker, Carly Katz is released from juvenile corrections on her 18th birthday. All she ever wanted was to have a normal life, but she has become the freak of the town. The true freaks show their colors and Paige plots to get her revenge.",--,The Bearded Lady
833,5.3,['Ole Bornedal'],DESCONOCIDO,"Two Danish BFFs have lost interest in their wives and consider divorce, but end up getting drunk and hiring a Russian hitman online instead. The Russian flies in. Unfortunately, their wives get to know the Russian as well.",1h 30m,Small Town Killers
834,5.5,['Mohsin Ali'],DESCONOCIDO,"A comedy of errors revolving around three friends Feddy, Koki and Teli, stupid by nature and cursed by luck. Their lives take a chilling turn when they cross paths with Babu and his alter ego girlfriend Pari.",1h 58m,Chupan Chupai
835,--,['Maurice Poplar'],DESCONOCIDO,"Donovan, a black dude from Oakland, CA doesn't feel very safe in America, and concludes the best thing for him might be to leave.",1h 34m,Donovan Quixote
